x value,receive time,header.stamp,topic,value
9.008892297654006,1730359860.061310788,,/estimatedpose.pose.position.y,23.383191818455295
8.919798291108343,1730359860.161089357,,/estimatedpose.pose.position.y,23.449303237739233
8.789476350384584,1730359860.361061274,,/estimatedpose.pose.position.y,23.557646175084578
8.721731089792662,1730359860.461196891,,/estimatedpose.pose.position.y,23.626162968877413
8.589418521247836,1730359860.563626550,,/estimatedpose.pose.position.y,23.728107065201115
8.487358312919525,1730359860.662172153,,/estimatedpose.pose.position.y,23.802009979635898
8.41740730046861,1730359860.865917628,,/estimatedpose.pose.position.y,23.853760572816547
8.395033198839222,1730359861.162806089,,/estimatedpose.pose.position.y,23.87715746703276
8.394790443490674,1730359861.663365140,,/estimatedpose.pose.position.y,23.88364604650805
8.40214583759523,1730359861.763532850,,/estimatedpose.pose.position.y,23.888552773895693
8.405240937741219,1730359861.863777341,,/estimatedpose.pose.position.y,23.892019416901785
8.414496598039007,1730359862.063101833,,/estimatedpose.pose.position.y,23.892017734961783
8.419238652417937,1730359862.165138154,,/estimatedpose.pose.position.y,23.895044349887787
8.423791785087298,1730359862.364285250,,/estimatedpose.pose.position.y,23.895932840811533
8.431161361925271,1730359862.461164645,,/estimatedpose.pose.position.y,23.897688097921552
8.442233180392167,1730359862.563195955,,/estimatedpose.pose.position.y,23.900671790910618
8.453449648131416,1730359862.663094954,,/estimatedpose.pose.position.y,23.89923363964014
8.454507458746967,1730359862.763628153,,/estimatedpose.pose.position.y,23.89798050611418
8.465042690550655,1730359862.863158548,,/estimatedpose.pose.position.y,23.896815178339153
8.471519963163722,1730359862.962788926,,/estimatedpose.pose.position.y,23.89564658526322
8.513598383306393,1730359863.864212327,,/estimatedpose.pose.position.y,23.961512933502117
8.58344813712972,1730359864.361998864,,/estimatedpose.pose.position.y,24.016635450718987
8.672766471779617,1730359864.463377377,,/estimatedpose.pose.position.y,24.086041532958106
8.794761047913182,1730359864.564040801,,/estimatedpose.pose.position.y,24.195845879295153
8.977497244263981,1730359864.661395326,,/estimatedpose.pose.position.y,24.30130784004777
9.030774209495,1730359864.768359087,,/estimatedpose.pose.position.y,24.34819920355212
9.087079232124738,1730359864.861138706,,/estimatedpose.pose.position.y,24.398513957768397
9.291323135507128,1730359865.161727374,,/estimatedpose.pose.position.y,24.57524419499273
9.48537107934531,1730359865.414388625,,/estimatedpose.pose.position.y,24.695135748733126
9.579342329899777,1730359865.562294260,,/estimatedpose.pose.position.y,24.78167154301328
9.667500799691693,1730359865.666129812,,/estimatedpose.pose.position.y,24.863621061487464
9.763754518207032,1730359865.762445514,,/estimatedpose.pose.position.y,24.950306198935543
9.895845111239677,1730359865.981852523,,/estimatedpose.pose.position.y,25.068952502667294
10.071685405924505,1730359866.163410478,,/estimatedpose.pose.position.y,25.166792518950974
10.155469624731612,1730359866.362041638,,/estimatedpose.pose.position.y,25.246654644411127
10.38576089988398,1730359866.461376087,,/estimatedpose.pose.position.y,25.411823819064132
10.475035189200074,1730359866.664378848,,/estimatedpose.pose.position.y,25.48101645383399
10.638130918714758,1730359866.861042137,,/estimatedpose.pose.position.y,25.621627840595153
10.882339800410339,1730359867.063843309,,/estimatedpose.pose.position.y,25.811386574576808
10.941668005706614,1730359867.162165971,,/estimatedpose.pose.position.y,25.861325514826998
11.051785946416055,1730359867.264117927,,/estimatedpose.pose.position.y,25.933230489480643
11.15806115822416,1730359867.369056762,,/estimatedpose.pose.position.y,26.040246397353073
11.270684584530603,1730359867.464918683,,/estimatedpose.pose.position.y,26.133226951765483
11.365704841903849,1730359867.561512394,,/estimatedpose.pose.position.y,26.221696271239686
11.487857577107137,1730359867.764666235,,/estimatedpose.pose.position.y,26.34165217303552
11.602968612339017,1730359868.061798130,,/estimatedpose.pose.position.y,26.400730543332685
11.745123832595253,1730359868.261430875,,/estimatedpose.pose.position.y,26.55348848658878
11.833455691183785,1730359868.463306836,,/estimatedpose.pose.position.y,26.617231289615273
11.90540210310703,1730359868.560986677,,/estimatedpose.pose.position.y,26.669498204037623
12.005364918930349,1730359868.762089457,,/estimatedpose.pose.position.y,26.74803010296627
12.083924093025214,1730359868.863324428,,/estimatedpose.pose.position.y,26.818897503485452
12.171703664223806,1730359868.965687463,,/estimatedpose.pose.position.y,26.876800302466687
12.264629860023899,1730359869.261332170,,/estimatedpose.pose.position.y,26.935294801898973
12.415757028711782,1730359869.661860733,,/estimatedpose.pose.position.y,27.00573760217108
12.54067547131372,1730359869.764940075,,/estimatedpose.pose.position.y,27.095461942373426
12.602271092235071,1730359869.963043067,,/estimatedpose.pose.position.y,27.190314454648313
12.734355205515367,1730359870.063399863,,/estimatedpose.pose.position.y,27.28534267015748
12.860386669515012,1730359870.161943886,,/estimatedpose.pose.position.y,27.410343067642334
13.0492999765172,1730359870.261105407,,/estimatedpose.pose.position.y,27.586884955084265
13.154771473639729,1730359870.463680524,,/estimatedpose.pose.position.y,27.697839894889796
13.274380415721911,1730359870.564161677,,/estimatedpose.pose.position.y,27.814537459633964
13.370545078025982,1730359870.762693352,,/estimatedpose.pose.position.y,27.89254843307531
13.455019008419086,1730359870.861124708,,/estimatedpose.pose.position.y,27.962868872476587
13.522154343814647,1730359870.961750261,,/estimatedpose.pose.position.y,28.021054011372435
13.567838717349238,1730359871.162115202,,/estimatedpose.pose.position.y,28.042499655325155
13.561371695177444,1730359871.266903634,,/estimatedpose.pose.position.y,28.046919686242052
13.548734123419452,1730359871.574694331,,/estimatedpose.pose.position.y,28.049819924815928
13.528752066367117,1730359871.776730987,,/estimatedpose.pose.position.y,28.04196552671041
13.525657271251827,1730359871.962161896,,/estimatedpose.pose.position.y,28.04026529869422
13.516355781860765,1730359872.062348067,,/estimatedpose.pose.position.y,28.035005636954565
13.510950163549769,1730359872.263204028,,/estimatedpose.pose.position.y,28.029453060108107
13.511969721747429,1730359872.362013016,,/estimatedpose.pose.position.y,28.030257501425
13.50086324915003,1730359872.563724943,,/estimatedpose.pose.position.y,28.025945935048625
13.496663224837695,1730359872.764369835,,/estimatedpose.pose.position.y,28.024251372391472
13.48360456757539,1730359872.861850613,,/estimatedpose.pose.position.y,28.020609364186488
13.473667424831895,1730359872.979006035,,/estimatedpose.pose.position.y,28.0178688325734
13.472030627424761,1730359873.261213151,,/estimatedpose.pose.position.y,28.01568042756687
13.47121079628566,1730359873.463732927,,/estimatedpose.pose.position.y,28.01312560216207
13.468282361738536,1730359873.561061859,,/estimatedpose.pose.position.y,28.011835490264957
13.463954270641912,1730359873.663308346,,/estimatedpose.pose.position.y,28.010649679759783
13.466765935488365,1730359873.763439990,,/estimatedpose.pose.position.y,28.008676764953808
13.479157956799963,1730359873.967365027,,/estimatedpose.pose.position.y,28.013891828873295
13.497037406361994,1730359874.063070226,,/estimatedpose.pose.position.y,28.021643543122767
13.508659208070954,1730359874.161792953,,/estimatedpose.pose.position.y,28.02743583827398
13.500458802172135,1730359874.382501179,,/estimatedpose.pose.position.y,28.01939457145535
