x value,receive time,header.stamp,topic,value
12.99278253938772,1730359065.425293069,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.425325614,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.425337035,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.624686159,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.624698436,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.724715150,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.826519451,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359065.924515166,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.032243209,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.127779583,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.232572838,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.330242200,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.427433903,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.529749355,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.623660010,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.724504524,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.823707341,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359066.923652691,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.031901004,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.123617463,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.227162901,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.323793394,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.423777021,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.524643608,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.623696880,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.724007538,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.824180884,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
12.99278253938772,1730359067.924688076,,/base_pose_ground_truth.pose.pose.position.y,-2.65172184370343
