x value,receive time,header.stamp,topic,value
0.6522439580580126,1730340931.201236250,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.296576397,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.395043398,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.496196788,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.592921612,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.692863929,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.794185281,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.892957781,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340931.993972640,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.102678155,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.196065824,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.292903360,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.396059648,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.494072417,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.593153350,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.699580034,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.793859284,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.892809540,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340932.993380370,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.094380965,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.193228757,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.292723477,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.395286100,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.493144224,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.593561039,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.693262405,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.796000212,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.892905140,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340933.994084846,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.6522439580580126,1730340934.092769280,,/base_pose_ground_truth.pose.pose.position.y,1.677670354741008
0.5721295965033192,1730340934.192796684,,/base_pose_ground_truth.pose.pose.position.y,1.7375175691514035
0.49201523494862576,1730340934.293330995,,/base_pose_ground_truth.pose.pose.position.y,1.7973647835617992
0.49201523494862576,1730340934.392805223,,/base_pose_ground_truth.pose.pose.position.y,1.7973647835617992
0.49201523494862576,1730340934.497142026,,/base_pose_ground_truth.pose.pose.position.y,1.7973647835617992
0.49201523494862576,1730340934.597641942,,/base_pose_ground_truth.pose.pose.position.y,1.7973647835617992
0.41190087339393233,1730340934.698818804,,/base_pose_ground_truth.pose.pose.position.y,1.8572119979721948
0.3317865118392389,1730340934.896574151,,/base_pose_ground_truth.pose.pose.position.y,1.9170592123825905
0.2516721502845455,1730340934.896613963,,/base_pose_ground_truth.pose.pose.position.y,1.9769064267929861
0.17155778872985206,1730340934.992792383,,/base_pose_ground_truth.pose.pose.position.y,2.0367536412033815
0.09144342717515863,1730340935.093123435,,/base_pose_ground_truth.pose.pose.position.y,2.096600855613777
0.011329065620465206,1730340935.201005618,,/base_pose_ground_truth.pose.pose.position.y,2.156448070024173
-0.028728115156881506,1730340935.294630311,,/base_pose_ground_truth.pose.pose.position.y,2.1863716772293706
-0.06878529593422822,1730340935.396262804,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340935.492758549,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340935.598704639,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340935.795541502,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340935.795577297,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340935.892767277,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340935.994113861,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340936.195763556,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340936.195780528,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.06878529593422822,1730340936.294043321,,/base_pose_ground_truth.pose.pose.position.y,2.2162952844345685
-0.119269906394214,1730340936.394598216,,/base_pose_ground_truth.pose.pose.position.y,2.3026162210994556
-0.1697545168541998,1730340936.494003472,,/base_pose_ground_truth.pose.pose.position.y,2.388937157764343
-0.1697545168541998,1730340936.596185981,,/base_pose_ground_truth.pose.pose.position.y,2.388937157764343
-0.1697545168541998,1730340936.692792903,,/base_pose_ground_truth.pose.pose.position.y,2.388937157764343
-0.1697545168541998,1730340936.792785550,,/base_pose_ground_truth.pose.pose.position.y,2.388937157764343
-0.22023912731418557,1730340936.895243135,,/base_pose_ground_truth.pose.pose.position.y,2.47525809442923
-0.27072373777417136,1730340936.992940519,,/base_pose_ground_truth.pose.pose.position.y,2.561579031094117
-0.32120834823415717,1730340937.092812600,,/base_pose_ground_truth.pose.pose.position.y,2.6478999677590043
-0.371692958694143,1730340937.196874056,,/base_pose_ground_truth.pose.pose.position.y,2.7342209044238914
-0.4221775691541288,1730340937.293591568,,/base_pose_ground_truth.pose.pose.position.y,2.8205418410887786
-0.4726621796141146,1730340937.394598257,,/base_pose_ground_truth.pose.pose.position.y,2.9068627777536657
-0.5231467900741004,1730340937.492941623,,/base_pose_ground_truth.pose.pose.position.y,2.993183714418553
-0.5736314005340861,1730340937.592879651,,/base_pose_ground_truth.pose.pose.position.y,3.07950465108344
-0.6241160109940719,1730340937.695068751,,/base_pose_ground_truth.pose.pose.position.y,3.1658255877483272
-0.6746006214540576,1730340937.792920329,,/base_pose_ground_truth.pose.pose.position.y,3.2521465244132144
-0.7250852319140434,1730340937.894000866,,/base_pose_ground_truth.pose.pose.position.y,3.3384674610781016
-0.7755698423740292,1730340937.993274677,,/base_pose_ground_truth.pose.pose.position.y,3.4247883977429887
-0.8260544528340149,1730340938.092699252,,/base_pose_ground_truth.pose.pose.position.y,3.511109334407876
-0.8765390632940007,1730340938.193120672,,/base_pose_ground_truth.pose.pose.position.y,3.597430271072763
-0.9270236737539864,1730340938.292790395,,/base_pose_ground_truth.pose.pose.position.y,3.68375120773765
-0.9775082842139722,1730340938.393809588,,/base_pose_ground_truth.pose.pose.position.y,3.7700721444025374
-1.027992894673958,1730340938.494116806,,/base_pose_ground_truth.pose.pose.position.y,3.8563930810674245
-1.078477505133944,1730340938.593194670,,/base_pose_ground_truth.pose.pose.position.y,3.9427140177323117
-1.1289621155939298,1730340938.696593986,,/base_pose_ground_truth.pose.pose.position.y,4.029034954397199
-1.1794467260539157,1730340938.793462983,,/base_pose_ground_truth.pose.pose.position.y,4.115355891062086
-1.2299313365139015,1730340938.895488049,,/base_pose_ground_truth.pose.pose.position.y,4.201676827726974
-1.2804159469738874,1730340939.092901243,,/base_pose_ground_truth.pose.pose.position.y,4.287997764391862
-1.3309005574338733,1730340939.092925077,,/base_pose_ground_truth.pose.pose.position.y,4.374318701056749
-1.3813851678938591,1730340939.192850692,,/base_pose_ground_truth.pose.pose.position.y,4.460639637721637
-1.431869778353845,1730340939.292769356,,/base_pose_ground_truth.pose.pose.position.y,4.5469605743865245
-1.4571120835838378,1730340939.392792426,,/base_pose_ground_truth.pose.pose.position.y,4.590121042718968
-1.4823543888138306,1730340939.494811443,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340939.593300877,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340939.693439548,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340939.793082549,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340939.894372439,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340939.993083279,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.094293003,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.193712296,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.294194292,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.394308498,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.594186225,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.594200263,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.692868808,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.794728214,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.895852129,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340940.993595149,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.4823543888138306,1730340941.093279858,,/base_pose_ground_truth.pose.pose.position.y,4.633281511051411
-1.572761603015537,1730340941.192901013,,/base_pose_ground_truth.pose.pose.position.y,4.676019499074794
-1.663168817217243,1730340941.293736400,,/base_pose_ground_truth.pose.pose.position.y,4.718757487098177
-1.663168817217243,1730340941.394640489,,/base_pose_ground_truth.pose.pose.position.y,4.718757487098177
-1.663168817217243,1730340941.494167348,,/base_pose_ground_truth.pose.pose.position.y,4.718757487098177
-1.663168817217243,1730340941.592976681,,/base_pose_ground_truth.pose.pose.position.y,4.718757487098177
-1.753576031418949,1730340941.692811748,,/base_pose_ground_truth.pose.pose.position.y,4.76149547512156
-1.843983245620655,1730340941.792833645,,/base_pose_ground_truth.pose.pose.position.y,4.804233463144943
